#{"t_start": 1630091104.8534548, "env_id": null}
r,l,t
229.39577,234,14935.103931
392.55597,400,14936.45348
367.33713,370,14940.268779
388.53973,400,14943.807681
372.72717,378,14952.812238
305.17514,310,14953.278069
391.28122,400,14953.278146
391.40936,400,14961.404433
393.22116,400,14963.570065
389.54083,400,14976.081701
391.20108,400,14977.481241
388.19235,400,14978.464517
389.3465,400,14983.895242
375.07797,383,14984.535367
394.6415,400,14985.576327
395.58127,400,14994.114995
326.60776,333,14994.421185
309.17703,314,14995.49079
388.96567,400,15003.437184
389.44064,400,15012.063395
369.68588,400,15017.233176
387.59964,400,15017.678497
389.6442,400,15017.67856
348.38788,360,15019.814625
390.7205,400,15052.180307
282.07874,288,15060.412967
375.392,388,15066.900369
367.15262,374,15067.073921
393.47607,400,15070.179074
327.93018,335,15073.086729
391.06168,400,15076.700373
384.91232,400,15078.427356
391.41013,400,15083.021021
386.93463,400,15084.282617
391.31003,400,15092.50479
360.81827,374,15097.122643
391.37747,400,15110.037844
393.32043,400,15110.482934
395.06213,400,15110.483012
382.98715,400,15112.512084
335.68134,347,15112.714112
285.73544,289,15115.248122
390.76868,397,15124.33654
388.4193,400,15131.300836
390.5188,400,15134.415471
387.5084,400,15137.355361
295.00162,299,15144.814502
388.01736,400,15144.814578
376.10373,400,15146.574364
391.6434,400,15151.299432
384.1428,400,15152.485842
251.74199,260,15183.114333
356.42322,366,15185.00704
308.98563,313,15186.59618
349.03607,355,15192.953079
394.12985,400,15199.459986
388.59442,400,15201.833319
390.70474,400,15202.177785
292.59146,296,15215.516794
391.8123,400,15218.062917
369.68793,374,15223.892099
393.31778,400,15224.724618
392.04825,400,15234.090465
396.47778,400,15234.090531
310.9056,316,15234.424817
393.94156,400,15235.907855
384.43866,400,15240.49867
389.93753,400,15241.675362
362.2305,369,15244.605969
395.34067,400,15255.036108
344.3062,349,15260.319986
391.0315,399,15261.487516
392.32764,400,15270.270855
393.99628,400,15270.539963
324.58606,330,15271.993333
392.50394,400,15279.98134
325.98065,329,15312.550836
324.879,331,15313.008554
384.01822,400,15313.008638
390.85263,400,15313.79076
394.08444,400,15327.510221
393.55264,400,15329.013345
383.5342,400,15333.606603
394.29703,400,15334.712796
392.7522,400,15337.612893
392.40204,400,15343.933051
386.75,400,15349.330316
332.72534,339,15350.400633
393.6202,400,15350.400695
393.8918,400,15359.384736
391.9099,400,15361.052314
392.03473,400,15372.755992
370.16608,381,15378.398858
386.09137,400,15380.957046
376.99185,400,15381.421264
392.77148,400,15382.330205
337.41342,342,15383.528876
349.08105,356,15387.019168
298.50668,309,15394.602686
388.5136,400,15398.135614
395.02893,400,15399.334166
393.92587,400,15402.18628
260.44168,267,15409.28962
367.3844,370,15438.800683
380.406,400,15442.391382
377.94687,400,15443.523176
393.44067,400,15452.539771
298.02164,310,15454.517546
295.08112,302,15455.94023
316.02545,325,15460.098619
392.41797,400,15462.028883
327.84192,333,15462.636575
388.8937,400,15471.115066
388.4533,400,15480.545708
393.60757,400,15487.728501
388.81497,400,15491.229964
389.59088,400,15492.37438
391.083,400,15495.136312
389.28217,400,15497.903484
388.50247,400,15502.864406
395.1193,400,15506.328671
393.91223,400,15507.501754
352.07996,361,15512.594706
384.30457,400,15520.467355
387.84363,400,15523.973813
323.96036,328,15528.083806
393.43204,400,15528.5508
383.63556,400,15530.511317
390.33075,400,15531.264767
355.98874,360,15538.760757
345.41852,354,15569.698467
226.17493,230,15575.614281
281.55667,290,15578.420985
346.9553,355,15579.925775
395.13998,400,15579.925829
388.7096,400,15584.933776
394.70032,400,15587.868378
282.18152,287,15592.322166
392.53122,400,15595.838809
392.17386,400,15600.660846
391.29614,400,15612.604363
390.39465,396,15615.972385
394.75555,400,15616.983384
381.2443,400,15618.790306
391.30173,400,15619.559069
395.35828,400,15630.979733
354.25168,362,15631.948442
317.46457,322,15632.416132
302.685,309,15635.79737
338.86282,349,15640.68561
301.1674,307,15642.645246
291.04666,298,15644.902802
383.93884,400,15647.449279
359.45792,367,15647.801815
392.75345,400,15648.931704
295.9754,300,15650.235883
330.52747,335,15701.440849
388.4881,400,15704.516537
393.06198,400,15707.61087
389.9937,400,15708.557571
395.00974,400,15710.860544
348.8883,355,15712.604438
355.34213,359,15712.947562
389.71832,400,15717.961175
325.7253,331,15719.062851
389.16513,400,15722.540863
309.48996,318,15723.958399
331.69357,337,15724.733137
346.57718,366,15726.641556
384.83655,400,15727.987618
389.6165,400,15738.644605
390.64792,400,15740.373335
319.50073,325,15754.493049
279.05267,286,15765.365401
390.01196,400,15767.962131
355.64435,360,15768.864911
382.81207,400,15771.400481
362.4049,370,15772.196996
392.8009,400,15772.573307
295.00748,302,15781.258674
385.97745,400,15781.258756
381.00458,400,15787.450726
372.51215,400,15791.240958
95.342026,100,15791.815037
388.01315,400,15792.972169
388.14893,400,15793.835608
386.6334,400,15820.079277
382.3162,393,15826.538737
386.6097,400,15829.28449
311.80118,317,15846.63533
393.52368,400,15847.225587
359.97382,366,15859.508974
385.88843,400,15860.95488
364.95706,373,15861.462837
378.9031,400,15862.093824
380.725,400,15869.930093
384.02594,400,15869.930152
336.107,351,15876.375885
394.7406,400,15876.375955
375.08905,400,15879.975858
325.65292,334,15880.311593
383.2355,400,15880.584399
393.79172,400,15881.714267
393.10275,400,15882.495909
395.7812,400,15897.604839
315.994,323,15900.025592
391.2749,400,15911.382112
303.95334,309,15913.648364
351.95395,359,15920.198741
375.38623,380,15947.515962
381.66354,400,15949.026308
321.4517,327,15962.12142
393.5726,400,15963.114448
391.83847,400,15963.114534
394.30814,400,15969.279953
395.28262,400,15969.28003
393.10474,400,15972.881653
386.34628,400,15973.349677
393.7239,400,15974.559361
391.49994,400,15975.262012
393.07535,400,15985.744414
390.46713,400,15988.076365
177.22656,181,16001.108925
390.7127,400,16003.314409
391.50937,400,16005.683733
309.62473,329,16006.22353
361.5301,370,16008.106611
388.81284,400,16015.22686
387.71542,400,16025.97748
393.20395,400,16026.921109
393.7256,400,16026.921187
390.18433,400,16033.000753
374.6351,379,16034.690971
391.8341,400,16040.394249
393.386,400,16041.011711
393.63516,400,16042.777562
392.34653,400,16077.471304
384.24573,400,16079.758931
324.23087,333,16080.965093
391.27527,400,16088.67139
377.6727,385,16091.780046
392.6564,400,16093.564837
396.68573,400,16096.124185
213.53801,217,16099.830581
392.07236,400,16107.366862
332.39142,336,16109.963753
306.1478,316,16116.621414
385.9218,400,16118.625924
394.6175,400,16119.752964
324.4941,333,16119.925191
391.58304,400,16126.097633
380.2867,400,16128.066735
288.94827,297,16130.471446
303.23254,307,16140.040841
276.47253,283,16141.193199
392.65152,400,16143.038118
391.60425,400,16145.296807
393.15894,400,16160.956708
392.7665,400,16165.018633
395.04462,400,16168.704823
392.6933,400,16172.107466
386.43326,400,16174.8245
391.88712,400,16205.709294
392.52264,400,16207.683182
359.33636,400,16208.618725
391.03516,400,16208.821552
389.47586,400,16218.86302
383.38977,400,16220.646501
384.54974,400,16223.026631
321.07108,324,16223.766964
359.24094,365,16228.294757
391.0889,400,16232.797198
373.37167,382,16235.275753
393.4806,400,16249.61819
393.5639,400,16253.653853
385.58713,400,16261.279087
384.6503,400,16264.608246
361.53613,400,16267.124867
366.37375,373,16269.818594
378.8725,400,16275.658841
385.7993,400,16276.619554
393.27893,400,16276.924467
389.88885,400,16283.063765
391.9909,400,16285.078327
383.92444,399,16287.115228
197.24849,201,16287.970584
394.70697,400,16288.294097
392.09552,400,16292.952102
374.58264,400,16297.297378
393.99515,400,16303.944882
220.81732,224,16340.151822
391.46857,400,16343.008313
353.42514,359,16344.718838
389.5501,400,16354.663524
362.8957,368,16355.228524
389.91263,400,16357.456721
376.37885,384,16364.835982
385.4883,400,16370.57587
329.152,335,16371.948531
156.01506,159,16371.948598
332.73334,339,16373.59538
331.41483,338,16378.175741
390.8423,400,16378.688403
388.63766,400,16380.61735
391.01447,400,16383.557089
385.24927,400,16392.879532
384.38263,400,16395.414419
382.1182,400,16406.719459
385.63358,400,16415.150854
313.88354,321,16415.602282
342.80325,348,16417.083194
284.76968,289,16418.095553
266.77966,274,16418.445094
299.7735,310,16423.770447
382.4983,400,16425.370158
360.64413,365,16430.834234
340.47415,346,16434.965119
314.25305,323,16436.48553
378.8811,384,16436.685618
385.18182,400,16467.953748
391.4843,400,16469.92503
389.45944,400,16485.426409
372.2772,400,16487.779734
393.26205,400,16498.626477
381.18967,400,16502.964354
387.72522,400,16503.443446
395.89767,400,16504.962379
389.5242,400,16506.008074
388.23428,400,16506.437743
388.13162,400,16511.85946
390.79437,400,16513.434577
377.47632,400,16519.176288
389.2904,400,16527.339893
387.59683,400,16528.970091
379.6468,400,16529.207964
388.9527,400,16536.366066
388.4235,400,16538.203533
390.71027,400,16549.338009
390.96838,400,16551.671558
327.35025,345,16559.338076
381.29822,400,16566.750207
359.5636,373,16593.099256
391.70084,400,16595.53591
304.87885,309,16597.164957
395.00275,400,16598.076335
373.87256,400,16598.526827
304.9153,310,16602.868184
312.0576,317,16603.819332
392.6459,400,16603.819397
391.86838,400,16605.500137
282.97696,285,16608.19913
369.93073,400,16615.715916
390.30786,400,16624.321044
355.79208,363,16635.553417
296.61966,301,16636.768224
385.43488,400,16643.10514
372.3025,378,16650.737157
305.90094,308,16654.604048
395.2885,400,16656.195818
376.50763,383,16656.19588
374.69705,386,16659.439477
384.62088,400,16660.399251
373.39767,400,16661.432512
394.3793,400,16666.373722
386.93317,400,16667.366225
389.83832,400,16667.366305
395.6476,400,16675.526704
387.08612,400,16682.965356
206.92613,211,16687.085647
389.60892,400,16691.578297
372.10394,400,16723.324623
393.47046,400,16724.712903
390.9907,400,16731.413231
322.57596,327,16734.285953
350.5661,353,16746.941817
382.74667,400,16747.579281
388.61166,400,16749.180861
386.82428,400,16752.317125
387.46075,400,16753.400387
361.16763,365,16754.795174
337.13275,343,16755.615274
393.74142,400,16759.429947
389.5249,400,16760.473539
324.70914,327,16764.651902
393.54938,400,16771.584183
353.02734,360,16774.089531
384.62167,400,16791.403348
379.46075,400,16792.649711
293.56635,298,16796.594436
373.1586,400,16799.377913
388.21295,400,16802.557326
367.9649,372,16809.078403
376.5824,400,16811.288186
395.4631,400,16816.555315
394.76328,400,16817.478488
374.64777,400,16818.90091
392.7076,400,16819.851864
380.70776,400,16852.155001
388.78387,400,16853.102405
318.9117,325,16855.36542
386.16058,400,16857.532906
381.16602,400,16864.784971
297.81085,303,16867.587553
330.59238,335,16879.010885
394.18683,400,16880.839184
395.23276,400,16885.783371
370.03406,380,16888.432829
330.19043,337,16899.553676
388.59238,400,16901.410795
378.65002,400,16903.652764
329.65073,343,16907.627721
394.2147,400,16909.601065
394.64462,400,16911.003927
389.2306,400,16911.97617
389.19568,400,16915.723253
390.13037,400,16919.010381
395.64426,400,16921.001043
390.73364,400,16927.972621
373.4845,400,16930.861628
334.93176,347,16938.634172
310.98947,314,16943.521278
386.30133,400,16948.277789
386.884,400,16977.940989
251.60532,258,16978.943501
351.56598,357,16981.8974
388.936,400,16990.107862
385.44763,400,16992.4619
392.16357,400,16996.440663
380.09866,384,17002.039792
392.6997,400,17002.435997
390.76718,400,17008.111603
332.62253,335,17010.557092
393.04803,400,17011.498143
387.8012,400,17013.517201
387.05936,400,17023.149528
391.97275,400,17026.926295
390.381,400,17031.722262
385.27347,400,17036.137348
380.23813,386,17043.971255
382.4908,400,17045.032994
393.07147,400,17049.120456
383.4851,400,17057.273371
389.7681,400,17059.422068
332.64227,340,17062.385298
394.17148,400,17063.972856
376.77588,400,17065.749563
389.99298,400,17066.310524
349.2003,355,17070.551073
388.68964,400,17074.691114
394.32822,400,17075.714885
387.04517,400,17115.855441
385.46515,400,17119.406926
361.13464,367,17124.356263
390.7002,400,17124.715201
391.21558,400,17133.252095
379.44055,400,17134.359772
389.2706,400,17138.520176
313.81497,319,17143.130843
339.85205,347,17145.446054
384.2151,400,17146.991286
392.60175,400,17149.428791
394.26025,400,17156.274924
387.58484,394,17158.556782
385.63522,400,17163.972704
308.81552,314,17167.480242
376.67154,392,17167.693929
394.57928,400,17168.177605
350.072,356,17177.51835
394.26297,400,17188.654629
386.07776,400,17188.899482
382.08713,390,17200.871469
396.17108,400,17201.513399
391.6311,400,17206.492802
321.4692,326,17235.234974
388.955,400,17235.544826
379.97488,400,17237.922677
390.9425,400,17239.484242
385.70914,400,17241.730422
390.40756,400,17244.591952
325.59955,332,17245.408984
389.0885,400,17252.509984
392.02524,400,17256.314783
392.79086,400,17256.806992
387.12827,400,17270.537186
383.63525,400,17281.446534
394.58655,400,17281.657167
392.57028,400,17289.489632
393.38895,400,17290.084929
379.81625,394,17294.12
372.71417,377,17296.209826
385.7225,400,17299.52418
392.37296,400,17305.771918
381.3164,400,17307.29517
369.23767,377,17309.143648
390.9618,400,17309.955878
395.57196,400,17313.578355
391.91812,400,17320.434722
396.2787,400,17324.311092
384.64038,400,17324.762022
394.1236,400,17334.124345
327.66013,331,17359.611114
395.05225,400,17373.656624
315.87073,319,17374.822426
378.9014,387,17379.933759
379.7121,389,17380.677262
362.71484,366,17383.437814
365.62747,371,17389.772084
389.80136,400,17392.028501
367.2894,372,17393.720993
392.95645,400,17395.822151
385.77277,400,17397.669288
393.47333,400,17401.770593
340.24582,343,17404.016794
371.7631,376,17409.080504
395.09186,400,17409.080597
360.9355,367,17421.536707
384.52103,400,17427.476002
392.27075,400,17437.321522
395.8409,400,17438.633297
391.75616,400,17443.683879
390.1381,400,17444.379069
390.76132,400,17447.292678
347.53333,354,17449.005949
393.10947,400,17457.925332
329.3347,338,17460.277541
390.93573,400,17462.128172
388.64154,400,17464.148117
394.5677,400,17490.055627
360.72446,365,17490.94077
276.6685,280,17491.240198
347.0515,355,17494.237345
392.1524,400,17501.451516
103.84667,112,17506.113705
394.85013,400,17516.009187
339.23203,363,17524.583564
356.60605,362,17531.097165
391.66714,400,17531.54905
338.2201,342,17531.86886
391.75583,400,17537.386789
308.8856,313,17541.171766
387.84274,400,17542.070535
394.11142,399,17546.346339
391.9038,396,17548.205312
380.46533,400,17550.486127
315.16812,318,17552.672293
358.61694,366,17553.1465
395.8331,400,17555.065416
390.06125,400,17555.431669
289.28452,298,17573.208534
382.05588,400,17573.618747
340.7014,343,17575.141334
333.24963,338,17586.023354
313.0395,316,17588.626854
386.80246,400,17618.828904
392.21762,400,17619.191105
393.06818,400,17632.687429
